Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew,Moderate Positive Skew Log,Highly Positive Skew Log,Moderate Negative Skew Log,Highly Negative Skew Log
5.463872517,5.387798159,6.53488734,6.624252609,1.698157791,1.684136797,1.877155107,1.890737552
5.463934082,5.387813487,6.534777698,6.623831359,1.698169058,1.684139642,1.877138329,1.890673958
5.464735145,5.388135912,6.534601512,6.62382214,1.698315657,1.684199483,1.877111368,1.890672566
5.465181625,5.388440375,6.534458186,6.623821617,1.698397355,1.684255988,1.877089434,1.890672487
5.465462164,5.388798477,6.534162435,6.623152103,1.698448686,1.684322443,1.877044173,1.890571405
5.465887251,5.389169465,6.533734855,6.623038004,1.69852646,1.684391285,1.876978733,1.890554178
5.466014886,5.389337098,6.533299351,6.622752829,1.698549811,1.68442239,1.876912076,1.890511119
5.466556723,5.389474221,6.532460451,6.622682944,1.698648934,1.684447833,1.876783664,1.890500566
5.466743305,5.389599044,6.531168252,6.622058203,1.698683065,1.684470993,1.876585833,1.890406228
5.466797565,5.389646213,6.531073753,6.621300033,1.698692991,1.684479745,1.876571364,1.89029173
5.466851351,5.390741522,6.530982905,6.620899476,1.698702829,1.684682949,1.876557453,1.890231233
5.467038136,5.390761647,6.530940201,6.620723976,1.698736996,1.684686682,1.876550915,1.890204726
5.467652682,5.390904953,6.530885191,6.620530433,1.698849399,1.684713266,1.876542492,1.890175493
5.467749091,5.391138305,6.530099921,6.620313655,1.698867031,1.684756551,1.876422245,1.890142749
5.467839216,5.392157296,6.529633394,6.620129593,1.698883514,1.684945545,1.8763508,1.890114946
5.468059844,5.392239317,6.529630238,6.619954041,1.698923863,1.684960756,1.876350317,1.890088427
5.468206005,5.392330653,6.528677074,6.619548885,1.698950593,1.684977695,1.876204331,1.890027223
5.468768105,5.39248961,6.528170434,6.619478333,1.699053382,1.685007173,1.876126725,1.890016565
5.468975093,5.392668031,6.527783384,6.618514733,1.69909123,1.685040259,1.876067435,1.889870984
5.469856453,5.393566656,6.527577648,6.618430632,1.699252373,1.685206883,1.876035917,1.889858277
5.470578677,5.393814363,6.52747669,6.618091348,1.699384402,1.685252809,1.876020451,1.889807012
5.471234085,5.394204129,6.525764948,6.618010426,1.699504201,1.685325068,1.87575818,1.889794785
5.471364967,5.394357794,6.525175609,6.617727004,1.699528122,1.685353554,1.875667866,1.889751958
5.4720661,5.394589243,6.525144398,6.617678297,1.69965626,1.685396459,1.875663083,1.889744598
5.472221309,5.394614846,6.524455001,6.617618288,1.699684623,1.685401205,1.875557425,1.88973553
5.472288574,5.394949878,6.524328594,6.616256756,1.699696915,1.685463308,1.87553805,1.889529765
5.47241949,5.395041243,6.523680069,6.615620206,1.699720839,1.685480243,1.875438644,1.889433551
5.472761962,5.395189258,6.52137349,6.614438637,1.699783418,1.685507678,1.875085012,1.889254932
5.473354775,5.395520134,6.521367928,6.614290112,1.699891733,1.685569004,1.875084159,1.889232477
5.473361389,5.395897753,6.521011935,6.613764857,1.699892941,1.68563899,1.875029569,1.889153062
5.474036003,5.395908562,6.520790889,6.613362666,1.700016188,1.685640993,1.874995671,1.889092249
5.474190959,5.39611386,6.519466803,6.613293658,1.700044495,1.685679039,1.874792594,1.889081814
5.474807795,5.396735941,6.519276713,6.613090955,1.700157169,1.685794315,1.874763436,1.889051163
5.4759705,5.39710509,6.518880669,6.612833367,1.70036952,1.685862715,1.874702685,1.889012211
5.476013104,5.397204342,6.51884405,6.611750607,1.7003773,1.685881105,1.874697067,1.888848461
5.476922381,5.397677127,6.51873075,6.609862152,1.700543334,1.685968699,1.874679687,1.888562799
5.477625022,5.397792097,6.518537844,6.608406938,1.700671617,1.685989999,1.874650094,1.888342617
5.478868492,5.39827985,6.518251453,6.608314781,1.7008986,1.686080357,1.874606158,1.888328671
5.478912833,5.399005059,6.517105191,6.607944676,1.700906693,1.686214688,1.874430288,1.888272664
5.479232603,5.3990143,6.517004475,6.607721159,1.700965055,1.6862164,1.874414834,1.888238838
5.479233654,5.399575691,6.516663269,6.607689451,1.700965247,1.686320375,1.874362476,1.888234039
5.479382044,5.39968504,6.515904135,6.60745977,1.700992329,1.686340626,1.874245978,1.888199279
5.480124101,5.400338354,6.515864011,6.607248524,1.701127747,1.68646161,1.874239821,1.888167308
5.480289264,5.400555978,6.515476771,6.6065415,1.701157885,1.686501907,1.874180388,1.888060295
5.480505051,5.401222346,6.515068395,6.606414713,1.701197259,1.686625288,1.874117709,1.888041103
5.48135291,5.401268934,6.514434674,6.606245527,1.701351952,1.686633914,1.874020434,1.888015494
5.482993132,5.401700252,6.513987498,6.606171493,1.701651144,1.686713765,1.873951788,1.888004287
5.483049313,5.402110033,6.51292049,6.605220888,1.70166139,1.686789624,1.873787972,1.88786038
5.483191579,5.40247874,6.512755588,6.604856311,1.701687336,1.686857874,1.873762652,1.887805183
5.483222225,5.403306702,6.51260879,6.60440394,1.701692925,1.687011118,1.873740112,1.88773669
5.483626736,5.403529354,6.512262663,6.603984775,1.701766695,1.687052324,1.873686963,1.887673221
5.483652927,5.403952917,6.511740399,6.603827472,1.701771471,1.687130707,1.873606763,1.887649401
5.485096184,5.403958195,6.511637441,6.60328236,1.702034629,1.687131684,1.873590952,1.887566853
5.485410786,5.403985446,6.511552982,6.602881775,1.702091984,1.687136727,1.873577981,1.887506186
5.485557439,5.404016768,6.511480531,6.602821343,1.702118718,1.687142523,1.873566854,1.887497034
5.485811031,5.404084953,6.510920552,6.602669864,1.702164946,1.68715514,1.873480852,1.887474092
5.485929134,5.404124311,6.510902756,6.602019493,1.702186475,1.687162423,1.873478119,1.887375586
5.485933547,5.404395378,6.510752775,6.601602981,1.702187279,1.687212581,1.873455083,1.887312495
5.486122666,5.404746046,6.510224593,6.601460716,1.702221752,1.687277465,1.873373955,1.887290945
5.486228967,5.405035714,6.510057786,6.599970934,1.702241128,1.687331059,1.873348333,1.887065245
5.486327732,5.405272241,6.509849104,6.599166142,1.70225913,1.687374818,1.873316277,1.886943299
5.487404903,5.405298729,6.509761165,6.598544898,1.702455449,1.687379719,1.873302768,1.886849155
5.487576121,5.40574302,6.508930443,6.598035426,1.70248665,1.687461911,1.873175148,1.886771942
5.48778131,5.40659674,6.507926329,6.598004147,1.702524041,1.687619827,1.873020869,1.886767201
5.487888403,5.406985367,6.507027878,6.597048031,1.702543555,1.687691704,1.872882805,1.886622281
5.48790653,5.407227868,6.506870209,6.596776427,1.702546859,1.687736553,1.872858574,1.88658111
5.488325631,5.407229121,6.506851715,6.596756019,1.702623224,1.687736784,1.872855732,1.886578016
5.488984213,5.407551866,6.50513161,6.595776601,1.702743213,1.68779647,1.872591344,1.886429535
5.489103248,5.407970694,6.504967738,6.595661269,1.702764899,1.68787392,1.872566152,1.886412049
5.489202044,5.408197436,6.504871128,6.595490676,1.702782898,1.687915846,1.872551301,1.886386185
5.490015374,5.408439044,6.504711651,6.595475604,1.702931056,1.68796052,1.872526784,1.886383899
5.490130359,5.410255755,6.50470511,6.595301031,1.702952,1.688296366,1.872525778,1.88635743
5.490297601,5.410289781,6.504602723,6.594101571,1.702982462,1.688302655,1.872510038,1.886175548
5.49039517,5.410667351,6.504450158,6.593753071,1.703000233,1.68837244,1.872486582,1.886122696
5.490837192,5.412237838,6.504375523,6.593474191,1.703080738,1.688662656,1.872475108,1.886080401
5.490927808,5.412389779,6.504120544,6.593288622,1.703097241,1.688690729,1.872435906,1.886052256
5.491075694,5.413015985,6.503584922,6.59276361,1.703124173,1.688806421,1.872353551,1.885972625
5.492151624,5.413531117,6.503193409,6.592226612,1.703320096,1.688901582,1.87229335,1.885891169
5.493653558,5.413673538,6.503174647,6.591528893,1.703593527,1.68892789,1.872290465,1.885785324
5.494239268,5.413850316,6.502692229,6.591356286,1.703700138,1.688960543,1.87221628,1.885759137
5.494286656,5.41460222,6.502585953,6.59123962,1.703708763,1.689099419,1.872199937,1.885741437
5.496535199,5.414848833,6.501192507,6.590720033,1.70411793,1.689144964,1.871985623,1.885662604
5.498019314,5.415840059,6.500757374,6.590653692,1.704387903,1.689328004,1.871918689,1.885652538
5.498596397,5.416323162,6.500461722,6.590508886,1.704492859,1.689417202,1.871873209,1.885630566
5.498712021,5.417038588,6.499921929,6.590367686,1.704513887,1.68954928,1.871790166,1.885609141
5.499258133,5.418179191,6.496900923,6.59003769,1.704613198,1.689759816,1.871325282,1.885559068
5.499856578,5.418447171,6.496685619,6.589787418,1.704722015,1.689809275,1.871292142,1.88552109
5.502275995,5.418807285,6.495661759,6.587747393,1.705161824,1.689875733,1.871134532,1.885211468
5.502525734,5.42004769,6.495515384,6.587498871,1.705207211,1.690104614,1.871111998,1.885173742
5.502775675,5.420394026,6.495497478,6.587382831,1.705252633,1.690168511,1.871109241,1.885156127
5.503104882,5.420769229,6.493793201,6.586541786,1.705312457,1.69023773,1.870846829,1.885028444
5.503106853,5.420880593,6.493498796,6.586367872,1.705312815,1.690258273,1.870801491,1.885002039
5.503216604,5.42108539,6.493456174,6.58561513,1.705332758,1.690296052,1.870794927,1.884887745
5.503726607,5.421486315,6.490907698,6.585330276,1.705425428,1.690370006,1.870402382,1.88484449
5.505270633,5.421711373,6.489815643,6.584866051,1.70570593,1.690411517,1.870234124,1.884773993
5.506805702,5.421801492,6.488643625,6.584496887,1.705984728,1.690428139,1.870053514,1.884717929
5.507364587,5.421973994,6.488045779,6.584292861,1.706086212,1.690459955,1.869961373,1.884686943
5.507560681,5.421975393,6.487983176,6.584076305,1.706121818,1.690460213,1.869951724,1.884654053
5.507684877,5.422702166,6.487689275,6.583999398,1.706144367,1.690594246,1.869906423,1.884642372
5.508753924,5.422862741,6.487514924,6.583931718,1.706338449,1.690623857,1.869879549,1.884632092
5.509010454,5.423082631,6.487026548,6.58385445,1.706385016,1.690664405,1.869804267,1.884620357
5.509256293,5.423339972,6.486083207,6.583745562,1.70642964,1.690711857,1.869658837,1.884603818
5.512250772,5.423367421,6.485963944,6.583730262,1.706973028,1.690716918,1.869640449,1.884601494
5.51243176,5.423376034,6.485683674,6.583445046,1.707005862,1.690718506,1.869597236,1.884558172
5.512866247,5.423468258,6.485648117,6.582808932,1.707084678,1.690735511,1.869591754,1.884461544
5.513082032,5.424018557,6.485531207,6.582176235,1.707123819,1.690836972,1.869573728,1.884365425
5.513621172,5.424712793,6.484021934,6.582123564,1.707221607,1.690964957,1.869340987,1.884357423
5.514039177,5.424767622,6.482586825,6.580718198,1.707297418,1.690975064,1.869119632,1.884143888
5.514122578,5.424820009,6.482128312,6.580463853,1.707312543,1.690984721,1.8690489,1.884105237
5.514598626,5.424975872,6.48210409,6.579535966,1.707398871,1.691013452,1.869045163,1.883964221
5.514654537,5.425190581,6.481695087,6.579326048,1.70740901,1.691053029,1.868982064,1.883932316
5.514941439,5.426383529,6.481468668,6.579019402,1.707461034,1.691272895,1.868947131,1.883885707
5.516639071,5.426889566,6.481374164,6.57840592,1.707768811,1.691366146,1.86893255,1.883792455
5.517729631,5.427311208,6.481136946,6.578168149,1.707966477,1.691443838,1.86889595,1.88375631
5.517830046,5.427547967,6.481099904,6.577992024,1.707984675,1.691487461,1.868890234,1.883729535
5.518304593,5.427680171,6.48018239,6.577816054,1.708070674,1.691511818,1.868748657,1.883702784
5.518444206,5.427790872,6.479540494,6.577429619,1.708095974,1.691532214,1.868649596,1.883644034
5.518880569,5.428284884,6.47538952,6.577202935,1.708175044,1.691623225,1.868008763,1.883609569
5.519140066,5.429039331,6.475217638,6.576608184,1.708222063,1.6917622,1.867982219,1.883519139
5.51985122,5.429942938,6.475078419,6.575797095,1.708350907,1.691928625,1.867960719,1.883395802
5.520919777,5.43002203,6.474638615,6.575777961,1.708544473,1.691943191,1.867892794,1.883392892
5.521857009,5.430257444,6.47462122,6.575653747,1.708714218,1.691986544,1.867890107,1.883374002
5.522289974,5.430323445,6.474435861,6.575105271,1.708792625,1.691998698,1.867861478,1.883290589
5.522625247,5.430465243,6.47442551,6.57481277,1.708853335,1.69202481,1.867859879,1.883246102
5.523241262,5.431001192,6.474412696,6.574425158,1.708964873,1.692123499,1.8678579,1.883187146
5.523437446,5.431557083,6.474150551,6.574364895,1.709000392,1.692225848,1.86781741,1.883177979
5.523615204,5.4330398,6.473368448,6.573676371,1.709032574,1.692498793,1.867696599,1.883073245
5.523622819,5.433326893,6.473001172,6.573191845,1.709033953,1.692551634,1.867639861,1.882999536
5.523674093,5.43343791,6.472834932,6.572838034,1.709043235,1.692572066,1.867614178,1.882945708
5.523708934,5.43427489,6.471873794,6.571902165,1.709049543,1.692726097,1.867465679,1.882803313
5.523713067,5.435652321,6.471505583,6.57178976,1.709050291,1.692979536,1.867408784,1.882786209
5.523847309,5.435816585,6.471344852,6.571727687,1.709074594,1.693009755,1.867383947,1.882776764
5.524147454,5.436155467,6.470494639,6.570169608,1.709128929,1.693072095,1.867252557,1.882539648
5.525101863,5.437334462,6.470346363,6.569497845,1.709301684,1.693288952,1.867229641,1.882437398
5.525711248,5.437381467,6.470247425,6.569344958,1.709411972,1.693297597,1.86721435,1.882414126
5.525768552,5.437484337,6.46965503,6.569010321,1.709422342,1.693316516,1.867122789,1.882363185
5.5268449,5.437738661,6.469040215,6.566486095,1.70961711,1.693363287,1.867027754,1.881978848
5.527225562,5.437989621,6.468300337,6.566207377,1.709685983,1.693409438,1.866913375,1.881936402
5.527677928,5.438115501,6.468123583,6.566041148,1.709767823,1.693432586,1.866886048,1.881911086
5.527830653,5.438637302,6.467539971,6.56584226,1.709795452,1.693528534,1.866795815,1.881880795
5.527987264,5.440379086,6.467409861,6.56554497,1.709823783,1.693848743,1.866775698,1.881835516
5.528289907,5.44063885,6.466924929,6.565503846,1.709878528,1.69389649,1.866700714,1.881829252
5.529400211,5.441511994,6.466366066,6.564030027,1.710079349,1.694056962,1.866614292,1.881604748
5.530808569,5.441516546,6.465718165,6.563815735,1.71033402,1.694057799,1.866514091,1.881572101
5.53127523,5.4416725,6.465437839,6.563231713,1.710418391,1.694086458,1.866470734,1.881483121
5.5321446,5.441709088,6.465214743,6.562960006,1.710575552,1.694093182,1.866436228,1.881441722
5.533347537,5.441824189,6.465196717,6.562755148,1.710792974,1.694114334,1.86643344,1.881410507
5.533581784,5.442020021,6.464737471,6.561283981,1.710835306,1.694150319,1.866362404,1.881186313
5.534484478,5.443620607,6.462482683,6.560223295,1.710998423,1.694444392,1.86601356,1.881024641
5.534533701,5.443807622,6.46180223,6.560116146,1.711007317,1.694478747,1.865908262,1.881008308
5.534892657,5.444140063,6.461271646,6.558747716,1.711072172,1.694539812,1.865826148,1.880799688
5.535361553,5.445108429,6.461089733,6.558725735,1.711156885,1.69471767,1.865797993,1.880796336
5.535684421,5.44556946,6.460600914,6.55837809,1.711215212,1.694802335,1.865722334,1.88074333
5.53604746,5.445618288,6.460258216,6.557849262,1.711280791,1.694811301,1.865669289,1.880662693
5.536292936,5.445806662,6.460235781,6.557751995,1.711325132,1.694845893,1.865665816,1.880647861
5.536342775,5.445992504,6.458881763,6.557663341,1.711334134,1.694880018,1.865456201,1.880634341
5.536896088,5.446239015,6.458495682,6.556124758,1.711434071,1.694925281,1.865396424,1.88039969
5.538041284,5.446824214,6.458188066,6.556026308,1.711640879,1.695032726,1.865348793,1.880384674
5.538447968,5.447607373,6.45769804,6.555579587,1.711714311,1.695176498,1.865272914,1.880316532
5.538894246,5.447703172,6.457484261,6.554995149,1.711794886,1.695194084,1.865239809,1.880227377
5.539028746,5.447885471,6.457430343,6.553924366,1.711819169,1.695227546,1.865231459,1.88006401
5.539270781,5.448874096,6.45720869,6.553507883,1.711862864,1.695408999,1.865197133,1.880000461
5.539289222,5.449151413,6.455937442,6.553503248,1.711866193,1.695459893,1.865000241,1.879999754
5.539390835,5.449249775,6.455486577,6.553232379,1.711884537,1.695477943,1.864930401,1.879958421
5.539461873,5.449278895,6.455393015,6.552814802,1.711897361,1.695483287,1.864915908,1.879894698
5.539619069,5.449444246,6.455088537,6.552635368,1.711925738,1.69551363,1.86486874,1.879867315
5.539875463,5.449860673,6.454838855,6.551619512,1.711972021,1.695590044,1.86483006,1.879712273
5.539924537,5.450034894,6.454602189,6.551145034,1.711980879,1.695622011,1.864793394,1.879639849
5.541236917,5.450052163,6.454424419,6.550795922,1.712217746,1.69562518,1.864765852,1.879586557
5.541259637,5.45021744,6.454258795,6.550683241,1.712221846,1.695655505,1.864740191,1.879569356
5.541470875,5.450570827,6.454119936,6.550423844,1.712259966,1.695720342,1.864718677,1.879529757
5.542840156,5.450912076,6.453624467,6.549842309,1.712507033,1.695782948,1.864641906,1.879440974
5.543544991,5.450913647,6.45355343,6.549815815,1.712634186,1.695783236,1.864630898,1.879436929
5.544893553,5.450966106,6.45332107,6.54882517,1.712877424,1.69579286,1.864594893,1.87928567
5.545052996,5.451436415,6.45262873,6.547522627,1.712906178,1.695879136,1.864487603,1.879086753
5.545196209,5.451848967,6.452278294,6.547007606,1.712932005,1.695954811,1.864433292,1.879008091
5.545241613,5.452335862,6.451374373,6.54686303,1.712940193,1.696044115,1.864293189,1.878986008
5.545891972,5.452484232,6.451012307,6.546228691,1.713057468,1.696071327,1.864237065,1.878889111
5.545932867,5.453527036,6.45065889,6.545910607,1.713064842,1.696262562,1.864182279,1.87884052
5.546111404,5.453633779,6.4504615,6.545116538,1.713097034,1.696282135,1.864151679,1.878719205
